,B01001001 - error,B01001001 - count,B01001002 - error,B01001002 - count,B01001003 - error,B01001003 - count,B01001004 - error,B01001004 - count,B01001005 - error,B01001005 - count,B01001006 - error,B01001006 - count,B01001007 - error,B01001007 - count,B01001008 - error,B01001008 - count,B01001009 - error,B01001009 - count,B01001010 - error,B01001010 - count,B01001011 - error,B01001011 - count,B01001012 - error,B01001012 - count,B01001013 - error,B01001013 - count,B01001014 - error,B01001014 - count,B01001015 - error,B01001015 - count,B01001016 - error,B01001016 - count,B01001017 - error,B01001017 - count,B01001018 - error,B01001018 - count,B01001019 - error,B01001019 - count,B01001020 - error,B01001020 - count,B01001021 - error,B01001021 - count,B01001022 - error,B01001022 - count,B01001023 - error,B01001023 - count,B01001024 - error,B01001024 - count,B01001025 - error,B01001025 - count,B01001026 - error,B01001026 - count,B01001027 - error,B01001027 - count,B01001028 - error,B01001028 - count,B01001029 - error,B01001029 - count,B01001030 - error,B01001030 - count,B01001031 - error,B01001031 - count,B01001032 - error,B01001032 - count,B01001033 - error,B01001033 - count,B01001034 - error,B01001034 - count,B01001035 - error,B01001035 - count,B01001036 - error,B01001036 - count,B01001037 - error,B01001037 - count,B01001038 - error,B01001038 - count,B01001039 - error,B01001039 - count,B01001040 - error,B01001040 - count,B01001041 - error,B01001041 - count,B01001042 - error,B01001042 - count,B01001043 - error,B01001043 - count,B01001044 - error,B01001044 - count,B01001045 - error,B01001045 - count,B01001046 - error,B01001046 - count,B01001047 - error,B01001047 - count,B01001048 - error,B01001048 - count,B01001049 - error,B01001049 - count,B03002001 - error,B03002001 - count,B03002002 - error,B03002002 - count,B03002003 - error,B03002003 - count,B03002004 - error,B03002004 - count,B03002005 - error,B03002005 - count,B03002006 - error,B03002006 - count,B03002007 - error,B03002007 - count,B03002008 - error,B03002008 - count,B03002009 - error,B03002009 - count,B03002010 - error,B03002010 - count,B03002011 - error,B03002011 - count,B03002012 - error,B03002012 - count,B03002013 - error,B03002013 - count,B03002014 - error,B03002014 - count,B03002015 - error,B03002015 - count,B03002016 - error,B03002016 - count,B03002017 - error,B03002017 - count,B03002018 - error,B03002018 - count,B03002019 - error,B03002019 - count,B03002020 - error,B03002020 - count,B03002021 - error,B03002021 - count
170318241234,302.0,1133.0,185.0,583.0,43.0,37.0,40.0,28.0,52.0,63.0,11.0,0.0,20.0,12.0,11.0,0.0,11.0,0.0,20.0,12.0,33.0,29.0,84.0,105.0,53.0,84.0,51.0,66.0,27.0,17.0,50.0,55.0,26.0,30.0,11.0,0.0,26.0,16.0,11.0,0.0,11.0,0.0,11.0,0.0,23.0,15.0,23.0,14.0,11.0,0.0,155.0,550.0,58.0,58.0,11.0,0.0,39.0,28.0,11.0,0.0,29.0,18.0,11.0,0.0,48.0,36.0,33.0,19.0,33.0,28.0,28.0,17.0,42.0,37.0,51.0,67.0,51.0,53.0,55.0,71.0,33.0,29.0,11.0,0.0,31.0,24.0,26.0,16.0,27.0,17.0,25.0,16.0,26.0,16.0,11.0,0.0,11.0,0.0,302.0,1133.0,267.0,836.0,267.0,836.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,169.0,297.0,153.0,242.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,30.0,18.0,64.0,37.0,64.0,37.0,11.0,0.0
170318264025,311.0,845.0,214.0,407.0,57.0,51.0,14.0,9.0,51.0,47.0,48.0,56.0,87.0,89.0,39.0,27.0,11.0,0.0,11.0,0.0,21.0,13.0,37.0,23.0,26.0,17.0,26.0,18.0,27.0,25.0,11.0,0.0,12.0,8.0,11.0,0.0,11.0,0.0,15.0,17.0,11.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,152.0,438.0,23.0,16.0,37.0,24.0,43.0,28.0,28.0,19.0,23.0,21.0,11.0,0.0,11.0,0.0,17.0,10.0,25.0,17.0,51.0,46.0,50.0,78.0,40.0,33.0,14.0,8.0,22.0,21.0,23.0,16.0,19.0,16.0,17.0,11.0,11.0,0.0,12.0,8.0,21.0,15.0,29.0,51.0,11.0,0.0,11.0,0.0,311.0,845.0,311.0,845.0,21.0,19.0,310.0,814.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,12.0,11.0,0.0,17.0,12.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318265001,405.0,1459.0,250.0,662.0,72.0,86.0,55.0,64.0,60.0,50.0,11.0,0.0,50.0,42.0,70.0,57.0,23.0,15.0,19.0,10.0,44.0,60.0,11.0,0.0,47.0,41.0,24.0,15.0,64.0,70.0,11.0,0.0,70.0,64.0,8.0,4.0,27.0,30.0,17.0,12.0,11.0,0.0,40.0,33.0,15.0,9.0,11.0,0.0,11.0,0.0,213.0,797.0,45.0,40.0,37.0,39.0,38.0,34.0,29.0,31.0,11.0,0.0,39.0,25.0,52.0,33.0,11.0,0.0,37.0,35.0,39.0,40.0,62.0,80.0,34.0,38.0,54.0,67.0,56.0,70.0,76.0,119.0,35.0,21.0,11.0,5.0,40.0,31.0,25.0,26.0,32.0,35.0,11.0,0.0,10.0,7.0,26.0,21.0,405.0,1459.0,377.0,1365.0,52.0,96.0,377.0,1212.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,65.0,57.0,25.0,15.0,62.0,42.0,128.0,94.0,11.0,0.0,126.0,81.0,11.0,0.0,11.0,0.0,11.0,0.0,21.0,13.0,11.0,0.0,11.0,0.0,11.0,0.0
170318265003,462.0,2404.0,307.0,1129.0,80.0,87.0,107.0,134.0,35.0,27.0,57.0,63.0,44.0,26.0,38.0,26.0,11.0,0.0,120.0,191.0,89.0,109.0,33.0,28.0,16.0,9.0,11.0,0.0,25.0,15.0,27.0,19.0,88.0,121.0,49.0,32.0,79.0,95.0,84.0,89.0,22.0,14.0,21.0,13.0,11.0,0.0,11.0,0.0,45.0,31.0,308.0,1275.0,148.0,118.0,77.0,94.0,85.0,134.0,47.0,49.0,76.0,78.0,40.0,26.0,11.0,0.0,42.0,46.0,54.0,50.0,71.0,77.0,81.0,155.0,63.0,83.0,15.0,10.0,21.0,14.0,46.0,72.0,61.0,70.0,83.0,114.0,10.0,6.0,11.0,0.0,45.0,51.0,30.0,19.0,11.0,0.0,14.0,9.0,462.0,2404.0,443.0,2324.0,133.0,194.0,453.0,2085.0,11.0,0.0,50.0,32.0,11.0,0.0,11.0,0.0,21.0,13.0,11.0,0.0,21.0,13.0,68.0,80.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,24.0,16.0,71.0,64.0,71.0,64.0,11.0,0.0
170318265004,410.0,1357.0,203.0,571.0,11.0,0.0,11.0,0.0,46.0,49.0,24.0,22.0,14.0,9.0,11.0,0.0,11.0,0.0,35.0,32.0,73.0,62.0,63.0,59.0,35.0,23.0,46.0,29.0,27.0,23.0,31.0,35.0,38.0,42.0,12.0,7.0,44.0,76.0,11.0,7.0,11.0,0.0,11.0,0.0,49.0,52.0,28.0,33.0,17.0,11.0,247.0,786.0,18.0,11.0,36.0,29.0,46.0,27.0,51.0,52.0,16.0,9.0,46.0,33.0,54.0,35.0,25.0,16.0,11.0,0.0,31.0,18.0,59.0,65.0,11.0,0.0,60.0,70.0,45.0,50.0,53.0,129.0,57.0,57.0,33.0,35.0,17.0,15.0,11.0,0.0,34.0,32.0,38.0,63.0,15.0,9.0,29.0,31.0,410.0,1357.0,404.0,1295.0,67.0,50.0,403.0,1245.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,81.0,62.0,60.0,40.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,19.0,13.0,11.0,0.0,19.0,13.0
170318266001,583.0,1543.0,385.0,916.0,109.0,143.0,100.0,131.0,147.0,157.0,11.0,0.0,59.0,62.0,11.0,0.0,75.0,52.0,11.0,0.0,69.0,62.0,32.0,21.0,36.0,34.0,105.0,113.0,11.0,0.0,36.0,30.0,49.0,49.0,11.0,0.0,11.0,0.0,46.0,37.0,11.0,0.0,11.0,0.0,11.0,0.0,14.0,9.0,23.0,16.0,248.0,627.0,64.0,74.0,11.0,0.0,21.0,13.0,60.0,37.0,11.0,0.0,11.0,0.0,11.0,0.0,26.0,16.0,80.0,82.0,83.0,85.0,99.0,90.0,11.0,0.0,43.0,34.0,26.0,23.0,66.0,70.0,29.0,27.0,52.0,34.0,11.0,0.0,18.0,11.0,13.0,8.0,37.0,23.0,11.0,0.0,11.0,0.0,583.0,1543.0,583.0,1543.0,91.0,122.0,536.0,1238.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,245.0,183.0,11.0,0.0,245.0,183.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278014,425.0,2105.0,249.0,975.0,40.0,25.0,60.0,156.0,143.0,183.0,40.0,39.0,11.0,0.0,11.0,0.0,35.0,30.0,18.0,11.0,32.0,33.0,54.0,69.0,41.0,35.0,68.0,56.0,31.0,32.0,76.0,130.0,21.0,18.0,26.0,31.0,33.0,38.0,13.0,8.0,13.0,8.0,26.0,28.0,24.0,21.0,15.0,9.0,19.0,15.0,339.0,1130.0,64.0,61.0,137.0,243.0,65.0,52.0,47.0,45.0,17.0,10.0,11.0,0.0,14.0,1.0,47.0,38.0,64.0,78.0,25.0,21.0,80.0,116.0,19.0,12.0,56.0,80.0,57.0,77.0,47.0,82.0,11.0,0.0,10.0,6.0,14.0,8.0,23.0,24.0,35.0,28.0,32.0,45.0,34.0,41.0,52.0,62.0,425.0,2105.0,426.0,2100.0,169.0,468.0,421.0,1620.0,12.0,6.0,12.0,6.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,13.0,5.0,13.0,5.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278021,334.0,1811.0,199.0,866.0,57.0,109.0,22.0,15.0,97.0,168.0,54.0,48.0,29.0,18.0,22.0,12.0,11.0,0.0,44.0,55.0,87.0,112.0,49.0,33.0,35.0,24.0,28.0,19.0,16.0,10.0,22.0,18.0,51.0,64.0,11.0,0.0,66.0,86.0,19.0,13.0,34.0,29.0,27.0,17.0,13.0,8.0,13.0,8.0,11.0,0.0,186.0,945.0,11.0,0.0,81.0,87.0,128.0,165.0,23.0,15.0,11.0,0.0,36.0,21.0,12.0,8.0,21.0,11.0,56.0,52.0,79.0,88.0,19.0,12.0,61.0,81.0,49.0,58.0,63.0,113.0,47.0,74.0,20.0,24.0,11.0,6.0,21.0,15.0,11.0,6.0,33.0,38.0,21.0,24.0,11.0,7.0,47.0,40.0,334.0,1811.0,338.0,1702.0,109.0,169.0,339.0,1524.0,11.0,0.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,121.0,109.0,69.0,46.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,102.0,63.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278022,329.0,1628.0,202.0,817.0,11.0,0.0,60.0,66.0,62.0,60.0,35.0,31.0,11.0,0.0,60.0,46.0,11.0,0.0,30.0,30.0,96.0,98.0,62.0,46.0,84.0,87.0,39.0,40.0,57.0,68.0,34.0,34.0,30.0,38.0,29.0,30.0,19.0,19.0,37.0,41.0,18.0,12.0,24.0,24.0,19.0,16.0,19.0,17.0,16.0,14.0,181.0,811.0,11.0,0.0,47.0,43.0,48.0,50.0,60.0,41.0,28.0,22.0,11.0,0.0,23.0,19.0,25.0,22.0,34.0,37.0,11.0,0.0,69.0,98.0,58.0,68.0,50.0,47.0,26.0,30.0,86.0,133.0,26.0,32.0,19.0,17.0,23.0,20.0,33.0,46.0,29.0,34.0,23.0,20.0,14.0,8.0,22.0,24.0,329.0,1628.0,333.0,1604.0,83.0,199.0,325.0,1405.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,40.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,40.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278041,295.0,1221.0,148.0,557.0,11.0,0.0,25.0,23.0,19.0,12.0,37.0,38.0,36.0,33.0,40.0,27.0,11.0,0.0,22.0,15.0,18.0,12.0,14.0,9.0,52.0,57.0,24.0,21.0,60.0,76.0,42.0,46.0,23.0,20.0,41.0,47.0,2.0,1.0,11.0,0.0,16.0,14.0,35.0,46.0,10.0,9.0,11.0,7.0,44.0,44.0,191.0,664.0,11.0,0.0,48.0,33.0,38.0,29.0,20.0,14.0,11.0,0.0,47.0,31.0,11.0,0.0,37.0,25.0,49.0,43.0,22.0,14.0,59.0,87.0,35.0,42.0,35.0,30.0,66.0,67.0,46.0,59.0,16.0,11.0,38.0,54.0,19.0,21.0,18.0,17.0,30.0,49.0,10.0,6.0,17.0,18.0,15.0,14.0,295.0,1221.0,301.0,1172.0,78.0,148.0,302.0,1015.0,11.0,0.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,78.0,49.0,78.0,49.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278042,257.0,953.0,137.0,297.0,51.0,33.0,62.0,77.0,28.0,22.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,15.0,49.0,51.0,48.0,34.0,11.0,0.0,14.0,8.0,11.0,0.0,19.0,13.0,32.0,20.0,11.0,9.0,11.0,0.0,10.0,6.0,12.0,9.0,11.0,0.0,187.0,656.0,44.0,31.0,41.0,37.0,89.0,111.0,17.0,19.0,11.0,0.0,11.0,0.0,36.0,21.0,48.0,35.0,28.0,30.0,11.0,0.0,26.0,25.0,55.0,94.0,48.0,66.0,40.0,38.0,20.0,18.0,11.0,0.0,51.0,42.0,22.0,26.0,15.0,16.0,11.0,0.0,21.0,20.0,6.0,4.0,19.0,23.0,257.0,953.0,257.0,953.0,47.0,88.0,248.0,865.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318278051,288.0,1045.0,166.0,538.0,11.0,0.0,15.0,9.0,52.0,56.0,59.0,88.0,42.0,27.0,56.0,54.0,20.0,12.0,11.0,0.0,11.0,0.0,17.0,7.0,30.0,18.0,24.0,23.0,34.0,44.0,61.0,60.0,19.0,12.0,37.0,35.0,14.0,8.0,11.0,0.0,24.0,25.0,19.0,12.0,15.0,12.0,11.0,7.0,45.0,29.0,146.0,507.0,20.0,12.0,21.0,17.0,24.0,19.0,23.0,22.0,45.0,47.0,11.0,0.0,11.0,0.0,53.0,34.0,22.0,14.0,32.0,22.0,13.0,8.0,30.0,37.0,63.0,106.0,19.0,12.0,41.0,47.0,18.0,9.0,12.0,4.0,13.0,8.0,17.0,17.0,54.0,38.0,26.0,25.0,11.0,0.0,14.0,9.0,288.0,1045.0,305.0,1015.0,84.0,150.0,287.0,865.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,59.0,30.0,59.0,30.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318027021,187.0,1668.0,104.0,830.0,32.0,43.0,34.0,40.0,15.0,12.0,28.0,37.0,11.0,0.0,11.0,0.0,11.0,0.0,16.0,10.0,17.0,14.0,40.0,71.0,29.0,39.0,50.0,79.0,19.0,24.0,39.0,37.0,41.0,74.0,25.0,21.0,24.0,28.0,34.0,35.0,36.0,59.0,55.0,106.0,51.0,81.0,11.0,0.0,22.0,20.0,111.0,838.0,27.0,33.0,21.0,23.0,21.0,11.0,11.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,18.0,16.0,52.0,93.0,29.0,41.0,21.0,23.0,28.0,38.0,14.0,9.0,43.0,89.0,33.0,49.0,24.0,27.0,46.0,51.0,34.0,74.0,63.0,121.0,51.0,69.0,14.0,9.0,35.0,55.0,187.0,1668.0,174.0,1492.0,180.0,1210.0,11.0,0.0,11.0,0.0,118.0,216.0,11.0,0.0,11.0,0.0,82.0,66.0,79.0,51.0,25.0,15.0,89.0,176.0,86.0,151.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,26.0,25.0,11.0,0.0,11.0,0.0,11.0,0.0
170318027022,203.0,2145.0,151.0,1138.0,54.0,87.0,31.0,31.0,28.0,36.0,111.0,142.0,11.0,0.0,22.0,22.0,11.0,0.0,32.0,48.0,44.0,40.0,38.0,68.0,32.0,56.0,53.0,77.0,32.0,56.0,41.0,87.0,41.0,92.0,32.0,36.0,46.0,73.0,42.0,67.0,37.0,31.0,31.0,36.0,16.0,11.0,25.0,22.0,21.0,20.0,152.0,1007.0,41.0,72.0,25.0,27.0,17.0,16.0,15.0,9.0,17.0,15.0,11.0,0.0,23.0,21.0,23.0,27.0,47.0,68.0,37.0,65.0,28.0,39.0,34.0,39.0,34.0,80.0,42.0,70.0,73.0,165.0,26.0,39.0,40.0,51.0,19.0,18.0,30.0,31.0,31.0,45.0,41.0,46.0,23.0,22.0,37.0,42.0,203.0,2145.0,206.0,2063.0,206.0,1645.0,43.0,27.0,11.0,0.0,123.0,347.0,11.0,0.0,11.0,0.0,69.0,44.0,11.0,0.0,69.0,44.0,69.0,82.0,57.0,53.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,41.0,29.0,11.0,0.0,11.0,0.0,11.0,0.0
170318027023,148.0,811.0,98.0,428.0,44.0,52.0,18.0,17.0,29.0,42.0,11.0,0.0,12.0,14.0,11.0,0.0,11.0,0.0,26.0,30.0,22.0,25.0,28.0,18.0,29.0,33.0,29.0,34.0,19.0,25.0,12.0,14.0,16.0,15.0,14.0,9.0,12.0,7.0,14.0,9.0,25.0,22.0,21.0,19.0,25.0,26.0,15.0,9.0,13.0,8.0,93.0,383.0,67.0,84.0,12.0,11.0,15.0,13.0,18.0,16.0,22.0,19.0,11.0,0.0,11.0,0.0,11.0,0.0,9.0,6.0,25.0,27.0,27.0,37.0,19.0,20.0,11.0,7.0,17.0,16.0,18.0,24.0,11.0,0.0,25.0,24.0,11.0,0.0,24.0,26.0,20.0,18.0,19.0,16.0,15.0,10.0,14.0,9.0,148.0,811.0,147.0,754.0,105.0,409.0,11.0,0.0,11.0,0.0,156.0,296.0,11.0,0.0,11.0,0.0,65.0,49.0,66.0,43.0,9.0,6.0,62.0,57.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,44.0,35.0,33.0,22.0,33.0,22.0,11.0,0.0
170318028012,184.0,1069.0,115.0,528.0,40.0,42.0,11.0,0.0,33.0,31.0,11.0,0.0,11.0,0.0,12.0,7.0,11.0,0.0,13.0,7.0,11.0,0.0,22.0,20.0,38.0,64.0,52.0,65.0,36.0,31.0,42.0,42.0,57.0,75.0,22.0,24.0,11.0,0.0,31.0,35.0,25.0,27.0,19.0,18.0,14.0,9.0,15.0,10.0,21.0,21.0,113.0,541.0,31.0,43.0,30.0,37.0,35.0,32.0,15.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,42.0,36.0,26.0,25.0,44.0,87.0,11.0,0.0,37.0,37.0,21.0,22.0,41.0,77.0,14.0,9.0,24.0,31.0,21.0,19.0,20.0,19.0,11.0,0.0,14.0,9.0,16.0,10.0,30.0,39.0,184.0,1069.0,192.0,1028.0,126.0,771.0,23.0,19.0,11.0,0.0,155.0,185.0,11.0,0.0,11.0,0.0,55.0,53.0,11.0,0.0,55.0,53.0,43.0,41.0,12.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,38.0,25.0,14.0,9.0,14.0,9.0,11.0,0.0
170318028013,184.0,835.0,107.0,440.0,32.0,21.0,20.0,19.0,29.0,40.0,27.0,44.0,14.0,9.0,11.0,0.0,14.0,8.0,24.0,34.0,30.0,29.0,15.0,11.0,16.0,10.0,28.0,37.0,21.0,24.0,26.0,27.0,27.0,45.0,18.0,15.0,12.0,8.0,12.0,7.0,18.0,16.0,19.0,18.0,20.0,18.0,11.0,0.0,11.0,0.0,105.0,395.0,11.0,0.0,26.0,29.0,17.0,22.0,34.0,30.0,17.0,11.0,11.0,0.0,14.0,9.0,22.0,21.0,25.0,32.0,14.0,9.0,16.0,10.0,20.0,19.0,26.0,37.0,24.0,36.0,24.0,31.0,14.0,8.0,17.0,15.0,11.0,0.0,27.0,35.0,15.0,12.0,15.0,9.0,11.0,0.0,22.0,20.0,184.0,835.0,184.0,832.0,185.0,819.0,10.0,11.0,11.0,0.0,4.0,2.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,5.0,3.0,5.0,3.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318028014,228.0,981.0,147.0,462.0,17.0,11.0,23.0,20.0,43.0,73.0,11.0,0.0,33.0,26.0,11.0,0.0,37.0,29.0,10.0,7.0,27.0,30.0,11.0,0.0,13.0,9.0,42.0,60.0,40.0,54.0,17.0,15.0,38.0,46.0,22.0,25.0,12.0,9.0,17.0,14.0,16.0,10.0,11.0,7.0,11.0,0.0,18.0,17.0,11.0,0.0,118.0,519.0,15.0,9.0,23.0,19.0,36.0,47.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,0.0,22.0,21.0,20.0,17.0,22.0,13.0,25.0,29.0,34.0,44.0,15.0,13.0,18.0,16.0,57.0,133.0,19.0,17.0,22.0,24.0,16.0,10.0,33.0,51.0,16.0,10.0,21.0,20.0,15.0,9.0,15.0,10.0,228.0,981.0,181.0,787.0,147.0,687.0,11.0,0.0,11.0,0.0,110.0,100.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,185.0,194.0,57.0,32.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,207.0,162.0,11.0,0.0,11.0,0.0,11.0,0.0
170318035005,173.0,684.0,90.0,313.0,38.0,25.0,11.0,0.0,11.0,0.0,29.0,19.0,25.0,16.0,11.0,0.0,11.0,0.0,11.0,0.0,20.0,12.0,11.0,0.0,34.0,22.0,42.0,27.0,26.0,17.0,45.0,61.0,11.0,0.0,20.0,12.0,11.0,0.0,20.0,13.0,45.0,38.0,21.0,13.0,20.0,13.0,28.0,25.0,11.0,0.0,95.0,371.0,39.0,24.0,11.0,0.0,29.0,19.0,11.0,0.0,22.0,15.0,24.0,15.0,11.0,0.0,11.0,0.0,20.0,12.0,11.0,0.0,34.0,22.0,11.0,0.0,11.0,0.0,40.0,44.0,40.0,60.0,29.0,25.0,45.0,38.0,11.0,0.0,20.0,13.0,21.0,13.0,20.0,13.0,21.0,13.0,42.0,45.0,173.0,684.0,173.0,684.0,173.0,684.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318223013,190.0,641.0,85.0,312.0,15.0,10.0,10.0,6.0,10.0,6.0,11.0,0.0,34.0,21.0,11.0,0.0,11.0,0.0,13.0,8.0,19.0,16.0,47.0,30.0,27.0,18.0,22.0,29.0,25.0,23.0,28.0,35.0,17.0,15.0,17.0,12.0,12.0,8.0,14.0,9.0,20.0,17.0,13.0,8.0,14.0,9.0,11.0,0.0,33.0,32.0,132.0,329.0,110.0,68.0,18.0,11.0,12.0,8.0,11.0,0.0,39.0,38.0,13.0,8.0,13.0,9.0,10.0,7.0,12.0,7.0,43.0,35.0,15.0,9.0,11.0,0.0,21.0,18.0,16.0,14.0,14.0,9.0,21.0,19.0,11.0,0.0,22.0,19.0,11.0,7.0,19.0,24.0,14.0,9.0,11.0,0.0,16.0,10.0,190.0,641.0,177.0,579.0,144.0,446.0,199.0,124.0,11.0,0.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,69.0,62.0,69.0,62.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170318224001,452.0,1336.0,186.0,551.0,11.0,0.0,39.0,37.0,49.0,46.0,17.0,11.0,49.0,33.0,52.0,49.0,11.0,0.0,19.0,12.0,11.0,0.0,62.0,47.0,35.0,32.0,27.0,20.0,14.0,7.0,36.0,38.0,51.0,58.0,38.0,37.0,26.0,22.0,11.0,0.0,5.0,1.0,49.0,58.0,18.0,11.0,26.0,21.0,17.0,11.0,301.0,785.0,73.0,76.0,158.0,170.0,51.0,44.0,28.0,19.0,11.0,0.0,11.0,0.0,28.0,16.0,11.0,0.0,73.0,77.0,23.0,15.0,25.0,21.0,31.0,28.0,46.0,30.0,28.0,24.0,38.0,41.0,42.0,44.0,26.0,25.0,11.0,0.0,52.0,33.0,28.0,24.0,25.0,22.0,67.0,62.0,22.0,14.0,452.0,1336.0,363.0,996.0,372.0,929.0,5.0,9.0,11.0,0.0,81.0,58.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,323.0,340.0,137.0,77.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,315.0,235.0,51.0,28.0,11.0,0.0,51.0,28.0
170318223014,311.0,1110.0,183.0,552.0,65.0,57.0,20.0,19.0,12.0,8.0,11.0,0.0,43.0,34.0,12.0,7.0,12.0,8.0,52.0,63.0,36.0,42.0,11.0,7.0,50.0,32.0,24.0,21.0,58.0,65.0,36.0,30.0,44.0,57.0,12.0,8.0,12.0,8.0,12.0,7.0,15.0,9.0,21.0,19.0,24.0,26.0,24.0,25.0,11.0,0.0,161.0,558.0,11.0,0.0,54.0,41.0,12.0,8.0,13.0,7.0,39.0,32.0,11.0,0.0,33.0,20.0,36.0,31.0,55.0,58.0,20.0,17.0,15.0,10.0,20.0,18.0,53.0,41.0,49.0,65.0,21.0,25.0,51.0,39.0,22.0,19.0,11.0,0.0,26.0,28.0,20.0,18.0,28.0,31.0,15.0,10.0,33.0,40.0,311.0,1110.0,313.0,1102.0,313.0,1102.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,13.0,8.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,13.0,8.0,13.0,8.0,11.0,0.0
